srcid,Q1,Q2,Q4,Q6a,Q6b,Q6c,Q6d,Q7a,Q7b,Q7c,Q7d,Q7e,Q10a,Q10b,Q10c,Q10d,sDevType,sOSName,age_gender
2614,"""2""","""11""","""-98""","""3""","""3""","""3""","""2""","""2""","""2""","""3""","""3""","""3""","""5""","""5""","""5""","""1""","""2""","""6""",30-49 Female
1497,"""2""","""36""","""-98""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""2""","""1""","""13""",50-64 Female
1408,"""4""","""19""","""3""","""3""","""2""","""3""","""4""","""3""","""3""","""4""","""4""","""2""","""4""","""4""","""4""","""1""","""0""","""12""",50-64 Female
323,"""2""","""1""","""6""","""2""","""4""","""4""","""4""","""4""","""4""","""4""","""4""","""4""","""4""","""4""","""4""","""4""","""1""","""6""",30-49 Male
2160,"""4""","""19""","""6""","""2""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""3""","""4""","""5""","""5""","""2""","""1""","""1""",65+ Male
2081,"""4""","""1""","""3""","""1""","""5""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""5""","""5""","""5""","""5""","""1""","""6""",65+ Male
1297,"""2""","""1""","""3""","""2""","""2""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""4""","""2""","""0""","""12""",50-64 Male
2404,"""2""","""16""","""-98""","""3""","""3""","""3""","""2""","""2""","""1""","""3""","""3""","""2""","""1""","""1""","""4""","""1""","""2""","""6""",50-64 Female
999,"""4""","""1""","""1""","""5""","""2""","""3""","""3""","""2""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""2""","""0""","""12""",65+ Male
1320,"""2""","""13""","""1""","""2""","""2""","""2""","""4""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""1""","""2""","""1""","""6""",30-49 Male
1463,"""4""","""16""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""4""","""4""","""4""","""4""","""0""","""12""",30-49 Male
996,"""4""","""1""","""2""","""2""","""2""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""1""","""0""","""12""",50-64 Female
966,"""4""","""1""","""3""","""4""","""4""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""3""","""3""","""2""","""1""",65+ Female
1770,"""4""","""16""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""5""","""1""","""1""","""1""",50-64 Male
2583,"""2""","""96""","""1""","""1""","""2""","""4""","""3""","""1""","""2""","""2""","""4""","""3""","""1""","""4""","""4""","""5""","""0""","""12""",18-29 Male
868,"""2""","""16""","""6""","""5""","""2""","""3""","""2""","""1""","""2""","""2""","""1""","""1""","""2""","""1""","""2""","""1""","""0""","""12""",65+ Female
392,"""4""","""16""","""17""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""3""","""1""","""2""","""2""","""4""","""2""","""0""","""12""",30-49 Male
1668,"""2""","""11""","""3""","""3""","""3""","""4""","""3""","""3""","""3""","""3""","""4""","""3""","""1""","""4""","""2""","""4""","""0""","""8""",50-64 Male
1685,"""1""","""16""","""1""","""3""","""4""","""2""","""5""","""3""","""3""","""3""","""3""","""3""","""5""","""4""","""1""","""2""","""1""","""1""",30-49 Female
631,"""2""","""35""","""4""","""3""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""1""","""6""",30-49 Female
2252,"""2""","""-98""","""1""","""3""","""4""","""4""","""3""","""2""","""3""","""-98""","""3""","""3""","""2""","""4""","""4""","""2""","""1""","""6""",30-49 Female
768,"""2""","""4""","""4""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""1""","""3""","""4""","""4""","""4""","""4""","""1""","""6""",30-49 Female
1838,"""4""","""16""","""4""","""1""","""1""","""1""","""2""","""2""","""1""","""2""","""3""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",65+ Male
956,"""2""","""16""","""2""","""5""","""5""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",50-64 Female
77,"""5""","""1""","""1""","""3""","""3""","""3""","""3""","""1""","""1""","""2""","""1""","""1""","""2""","""4""","""2""","""1""","""1""","""6""",50-64 Female
270,"""4""","""1""","""6""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""5""","""5""","""5""","""5""","""1""","""6""",50-64 Female
1526,"""2""","""11""","""3""","""4""","""5""","""4""","""5""","""3""","""3""","""3""","""3""","""1""","""4""","""4""","""4""","""2""","""0""","""8""",65+ Female
2519,"""2""","""16""","""1""","""4""","""3""","""3""","""3""","""1""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""0""","""8""",50-64 Female
1788,"""4""","""16""","""1""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""2""","""1""","""1""","""6""",65+ Female
212,"""4""","""16""","""3""","""3""","""4""","""3""","""2""","""4""","""3""","""2""","""4""","""4""","""5""","""4""","""5""","""4""","""1""","""6""",65+ Female
1141,"""4""","""11""","""3""","""2""","""1""","""2""","""2""","""1""","""2""","""1""","""2""","""1""","""1""","""1""","""4""","""1""","""0""","""8""",65+ Female
307,"""2""","""16""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Male
1947,"""2""","""11""","""3""","""4""","""4""","""4""","""4""","""4""","""3""","""4""","""4""","""4""","""1""","""3""","""2""","""4""","""0""","""12""",50-64 Male
2166,"""2""","""1""","""1""","""5""","""2""","""4""","""4""","""1""","""2""","""1""","""3""","""2""","""4""","""5""","""2""","""1""","""1""","""6""",18-29 Female
1437,"""2""","""36""","""1""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""5""","""4""","""2""","""1""","""1""",50-64 Female
184,"""2""","""13""","""3""","""2""","""3""","""3""","""3""","""2""","""3""","""3""","""3""","""2""","""4""","""4""","""4""","""4""","""1""","""1""",18-29 Female
1252,"""2""","""4""","""3""","""3""","""3""","""3""","""3""","""2""","""4""","""2""","""3""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Female
1990,"""2""","""1""","""96""","""3""","""2""","""2""","""3""","""4""","""3""","""4""","""4""","""1""","""1""","""1""","""1""","""1""","""0""","""12""",30-49 Female
214,"""5""","""1""","""3""","""2""","""2""","""1""","""2""","""2""","""3""","""1""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Male
2356,"""2""","""20""","""4""","""4""","""4""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""4""","""1""","""1""",30-49 Male
1882,"""2""","""16""","""3""","""2""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""2""","""2""","""4""","""2""","""2""","""1""","""6""",50-64 Female
2014,"""1""","""13""","""3""","""2""","""1""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",50-64 Female
2477,"""2""","""11""","""5""","""5""","""5""","""3""","""5""","""3""","""2""","""3""","""3""","""3""","""3""","""4""","""3""","""2""","""1""","""6""",30-49 Female
1927,"""4""","""13""","""36""","""2""","""2""","""1""","""2""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""2""","""0""","""12""",65+ Male
1445,"""1""","""34""","""2""","""3""","""1""","""2""","""2""","""2""","""1""","""-98""","""2""","""1""","""4""","""4""","""4""","""4""","""-1""","""-1""",50-64 Male
1009,"""4""","""13""","""3""","""2""","""1""","""1""","""2""","""2""","""1""","""2""","""1""","""1""","""4""","""5""","""4""","""5""","""-1""","""-1""",65+ Male
900,"""4""","""13""","""3""","""3""","""5""","""3""","""2""","""1""","""1""","""3""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Female
427,"""2""","""16""","""-98""","""4""","""4""","""4""","""3""","""2""","""1""","""4""","""2""","""2""","""4""","""4""","""2""","""4""","""1""","""6""",18-29 Female
1684,"""2""","""13""","""1""","""3""","""3""","""3""","""3""","""2""","""2""","""1""","""2""","""2""","""4""","""4""","""4""","""4""","""2""","""6""",65+ Female
539,"""2""","""5""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""3""","""3""","""3""","""5""","""5""","""5""","""4""","""1""","""6""",30-49 Female
1379,"""2""","""17""","""-98""","""4""","""2""","""4""","""3""","""2""","""2""","""1""","""1""","""1""","""4""","""4""","""2""","""2""","""0""","""12""",30-49 Male
1747,"""4""","""16""","""3""","""2""","""5""","""2""","""5""","""1""","""2""","""1""","""1""","""1""","""1""","""2""","""4""","""1""","""0""","""8""",65+ Female
1424,"""4""","""1""","""3""","""2""","""4""","""2""","""2""","""2""","""3""","""2""","""3""","""2""","""2""","""5""","""2""","""2""","""0""","""12""",50-64 Female
1016,"""5""","""13""","""2""","""5""","""5""","""3""","""5""","""1""","""1""","""2""","""1""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",65+ Female
1953,"""4""","""5""","""97""","""3""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""1""",50-64 Female
1988,"""4""","""96""","""97""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""4""","""5""","""4""","""4""","""0""","""12""",18-29 Male
397,"""4""","""18""","""1""","""2""","""2""","""2""","""1""","""2""","""1""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""1""",30-49 Male
1388,"""2""","""1""","""13""","""3""","""3""","""4""","""3""","""3""","""2""","""3""","""4""","""4""","""4""","""4""","""4""","""2""","""-1""","""-1""",18-29 Male
1169,"""1""","""36""","""1""","""5""","""3""","""4""","""3""","""4""","""4""","""4""","""1""","""3""","""2""","""5""","""5""","""4""","""0""","""12""",65+ Male
915,"""4""","""-98""","""-98""","""3""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""4""","""4""","""2""","""2""","""1""","""6""",18-29 Female
2278,"""4""","""-99""","""11""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""0""","""12""",30-49 Female
1126,"""4""","""1""","""3""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""0""","""12""",50-64 Male
2072,"""4""","""13""","""3""","""4""","""5""","""2""","""1""","""2""","""4""","""2""","""3""","""4""","""2""","""4""","""4""","""2""","""-1""","""-1""",50-64 Female
197,"""4""","""13""","""1""","""3""","""2""","""2""","""2""","""1""","""1""","""2""","""1""","""1""","""2""","""4""","""2""","""2""","""0""","""12""",50-64 Female
1017,"""4""","""20""","""3""","""3""","""3""","""2""","""2""","""3""","""2""","""2""","""3""","""2""","""2""","""4""","""2""","""4""","""0""","""12""",30-49 Male
2240,"""2""","""96""","""3""","""3""","""5""","""3""","""3""","""1""","""1""","""1""","""2""","""2""","""2""","""4""","""4""","""2""","""1""","""6""",18-29 Female
446,"""2""","""-98""","""2""","""3""","""3""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""0""","""12""",18-29 Female
1830,"""1""","""13""","""1""","""4""","""4""","""5""","""4""","""1""","""1""","""4""","""1""","""3""","""2""","""1""","""2""","""4""","""2""","""6""",50-64 Male
1351,"""1""","""13""","""3""","""4""","""4""","""4""","""4""","""2""","""1""","""1""","""2""","""3""","""4""","""4""","""4""","""4""","""-1""","""-1""",65+ Female
1508,"""2""","""16""","""1""","""3""","""3""","""2""","""2""","""1""","""1""","""3""","""2""","""3""","""2""","""4""","""1""","""2""","""0""","""12""",50-64 Male
90,"""2""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""3""","""1""","""1""","""4""","""4""","""2""","""2""","""1""","""1""",50-64 Male
1027,"""2""","""16""","""3""","""3""","""3""","""3""","""3""","""3""","""2""","""3""","""2""","""2""","""4""","""4""","""4""","""4""","""0""","""8""",65+ Female
542,"""4""","""1""","""3""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""2""","""2""","""1""","""1""",30-49 Male
1649,"""2""","""96""","""1""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",50-64 Female
2425,"""2""","""11""","""4""","""2""","""1""","""3""","""2""","""2""","""1""","""2""","""1""","""1""","""4""","""4""","""4""","""4""","""1""","""6""",18-29 Female
594,"""4""","""4""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""4""","""4""","""2""","""2""","""1""","""6""",18-29 Female
164,"""4""","""1""","""-98""","""5""","""5""","""4""","""4""","""1""","""1""","""2""","""1""","""1""","""1""","""2""","""5""","""2""","""0""","""12""",65+ Female
1144,"""4""","""13""","""6""","""4""","""3""","""2""","""2""","""1""","""1""","""3""","""2""","""2""","""2""","""4""","""2""","""2""","""0""","""12""",50-64 Female
1057,"""1""","""13""","""1""","""4""","""2""","""4""","""4""","""3""","""3""","""3""","""3""","""3""","""4""","""5""","""4""","""2""","""2""","""6""",65+ Male
685,"""2""","""96""","""1""","""4""","""2""","""3""","""3""","""2""","""3""","""3""","""3""","""2""","""2""","""5""","""4""","""2""","""1""","""6""",18-29 Female
1239,"""2""","""13""","""11""","""3""","""3""","""3""","""2""","""1""","""2""","""2""","""2""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",50-64 Female
1503,"""4""","""11""","""3""","""4""","""2""","""4""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Male
491,"""4""","""16""","""2""","""4""","""3""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""5""","""1""","""1""","""1""",30-49 Female
187,"""2""","""1""","""1""","""3""","""2""","""2""","""3""","""1""","""1""","""3""","""4""","""2""","""4""","""4""","""4""","""4""","""0""","""12""",65+ Male
1650,"""4""","""1""","""1""","""2""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""4""","""0""","""12""",50-64 Male
1103,"""1""","""-98""","""-98""","""3""","""4""","""4""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""2""","""1""","""1""","""6""",30-49 Female
1256,"""4""","""4""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""4""","""1""","""0""","""12""",50-64 Male
626,"""2""","""1""","""11""","""2""","""3""","""3""","""3""","""1""","""3""","""2""","""3""","""3""","""5""","""5""","""5""","""2""","""1""","""6""",30-49 Male
318,"""2""","""1""","""1""","""1""","""2""","""2""","""4""","""3""","""3""","""3""","""4""","""4""","""2""","""4""","""1""","""1""","""0""","""8""",18-29 Female
1952,"""1""","""1""","""3""","""4""","""2""","""3""","""4""","""1""","""1""","""3""","""3""","""2""","""5""","""5""","""4""","""4""","""1""","""6""",18-29 Female
1064,"""2""","""16""","""1""","""2""","""5""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""5""","""-1""","""-1""",65+ Female
1541,"""5""","""8""","""1""","""5""","""3""","""4""","""3""","""1""","""3""","""2""","""3""","""2""","""1""","""1""","""5""","""4""","""-1""","""-1""",65+ Male
799,"""4""","""11""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""1""","""2""","""0""","""8""",65+ Female
1532,"""2""","""1""","""3""","""3""","""4""","""4""","""4""","""3""","""1""","""3""","""1""","""4""","""4""","""4""","""4""","""1""","""-1""","""-1""",50-64 Female
2184,"""2""","""16""","""97""","""3""","""3""","""3""","""2""","""1""","""3""","""3""","""2""","""2""","""2""","""2""","""1""","""2""","""1""","""1""",30-49 Male
1275,"""2""","""-98""","""3""","""3""","""3""","""3""","""2""","""3""","""3""","""4""","""3""","""2""","""1""","""2""","""1""","""1""","""1""","""6""",18-29 Female
2262,"""5""","""13""","""8""","""2""","""1""","""4""","""2""","""2""","""2""","""1""","""2""","""1""","""1""","""1""","""2""","""1""","""2""","""6""",50-64 Male
955,"""2""","""17""","""2""","""4""","""5""","""3""","""3""","""1""","""4""","""3""","""3""","""1""","""4""","""5""","""5""","""1""","""1""","""6""",30-49 Male
528,"""4""","""4""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""4""","""2""","""4""","""1""","""6""",30-49 Male
1481,"""2""","""4""","""3""","""3""","""3""","""4""","""3""","""2""","""2""","""2""","""3""","""1""","""4""","""4""","""2""","""2""","""1""","""6""",30-49 Male
418,"""2""","""20""","""3""","""3""","""2""","""2""","""3""","""4""","""3""","""2""","""4""","""1""","""2""","""4""","""4""","""5""","""1""","""1""",18-29 Male
523,"""4""","""4""","""4""","""3""","""3""","""2""","""2""","""1""","""2""","""1""","""1""","""1""","""5""","""5""","""5""","""2""","""0""","""12""",50-64 Male
2040,"""1""","""1""","""1""","""2""","""2""","""4""","""4""","""1""","""1""","""2""","""2""","""2""","""1""","""2""","""2""","""1""","""-1""","""-1""",30-49 Male
850,"""2""","""11""","""4""","""2""","""3""","""2""","""3""","""2""","""2""","""3""","""3""","""3""","""2""","""4""","""4""","""4""","""0""","""8""",30-49 Female
231,"""4""","""1""","""4""","""3""","""3""","""3""","""4""","""3""","""2""","""2""","""3""","""3""","""4""","""4""","""2""","""2""","""0""","""12""",30-49 Female
1776,"""4""","""4""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""2""","""3""","""1""","""1""","""2""","""2""","""1""","""0""","""8""",18-29 Female
139,"""2""","""1""","""4""","""3""","""2""","""4""","""2""","""3""","""3""","""3""","""4""","""3""","""1""","""2""","""1""","""2""","""1""","""1""",30-49 Male
1382,"""4""","""1""","""97""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""1""","""1""","""1""","""1""",30-49 Male
1000,"""4""","""11""","""3""","""4""","""3""","""4""","""3""","""2""","""3""","""1""","""3""","""1""","""2""","""1""","""4""","""1""","""0""","""12""",65+ Male
1248,"""2""","""13""","""24""","""3""","""4""","""3""","""3""","""2""","""2""","""2""","""2""","""1""","""2""","""4""","""2""","""4""","""0""","""3""",65+ Male
1533,"""2""","""19""","""97""","""3""","""3""","""3""","""3""","""2""","""2""","""4""","""4""","""2""","""5""","""5""","""5""","""1""","""0""","""12""",30-49 Male
2128,"""4""","""27""","""97""","""3""","""2""","""2""","""5""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""4""","""1""","""1""","""1""",30-49 Female
369,"""4""","""1""","""3""","""3""","""3""","""3""","""4""","""3""","""3""","""3""","""3""","""2""","""2""","""4""","""4""","""2""","""0""","""12""",65+ Female
822,"""4""","""16""","""3""","""1""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""1""","""2""","""4""","""4""","""2""","""0""","""8""",65+ Male
1477,"""2""","""36""","""1""","""1""","""3""","""2""","""1""","""2""","""2""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""1""","""1""",30-49 Male
1478,"""4""","""16""","""32""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""2""","""1""","""4""","""4""","""1""","""0""","""12""",65+ Female
1404,"""2""","""17""","""1""","""5""","""3""","""2""","""3""","""1""","""1""","""1""","""2""","""2""","""4""","""4""","""4""","""4""","""2""","""6""",65+ Male
1119,"""2""","""11""","""3""","""2""","""-98""","""3""","""2""","""2""","""1""","""2""","""2""","""1""","""4""","""4""","""4""","""5""","""-1""","""-1""",65+ Male
1116,"""2""","""1""","""3""","""3""","""3""","""3""","""3""","""1""","""1""","""2""","""1""","""1""","""4""","""4""","""5""","""1""","""1""","""1""",50-64 Female
1139,"""2""","""36""","""3""","""4""","""1""","""4""","""4""","""1""","""1""","""4""","""1""","""1""","""4""","""5""","""5""","""2""","""2""","""6""",50-64 Male
1007,"""2""","""20""","""-99""","""3""","""3""","""3""","""3""","""1""","""1""","""2""","""1""","""1""","""4""","""5""","""5""","""2""","""1""","""1""",50-64 Female
1054,"""1""","""1""","""1""","""3""","""4""","""4""","""4""","""3""","""2""","""4""","""3""","""3""","""2""","""2""","""2""","""1""","""0""","""12""",30-49 Male
138,"""1""","""30""","""97""","""3""","""2""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""1""","""1""",30-49 Male
1956,"""2""","""11""","""3""","""2""","""2""","""3""","""3""","""4""","""4""","""4""","""4""","""4""","""2""","""4""","""5""","""4""","""0""","""12""",18-29 Female
871,"""2""","""13""","""1""","""4""","""4""","""4""","""4""","""3""","""4""","""3""","""2""","""2""","""5""","""5""","""5""","""1""","""0""","""12""",50-64 Female
429,"""2""","""1""","""-98""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Female
1745,"""2""","""16""","""6""","""1""","""1""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""1""","""0""","""12""",65+ Male
1528,"""2""","""32""","""1""","""5""","""4""","""4""","""2""","""2""","""1""","""2""","""4""","""1""","""2""","""5""","""4""","""4""","""-1""","""-1""",65+ Male
1284,"""4""","""11""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""8""",30-49 Male
1471,"""4""","""11""","""3""","""3""","""5""","""2""","""5""","""2""","""1""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""6""",30-49 Female
1706,"""5""","""20""","""3""","""3""","""3""","""1""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""4""","""2""","""1""","""1""","""1""",30-49 Male
776,"""5""","""1""","""6""","""2""","""4""","""2""","""2""","""3""","""3""","""1""","""4""","""1""","""4""","""5""","""2""","""1""","""1""","""1""",30-49 Male
1235,"""2""","""1""","""2""","""4""","""4""","""4""","""3""","""2""","""3""","""3""","""4""","""3""","""4""","""4""","""4""","""2""","""0""","""12""",18-29 Male
1458,"""4""","""13""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""",50-64 Male
1930,"""4""","""1""","""1""","""4""","""2""","""3""","""3""","""1""","""2""","""2""","""1""","""1""","""2""","""4""","""2""","""1""","""0""","""12""",65+ Male
246,"""1""","""16""","""3""","""5""","""5""","""5""","""5""","""1""","""1""","""1""","""1""","""1""","""5""","""5""","""5""","""5""","""1""","""6""",18-29 Male
1609,"""3""","""11""","""4""","""1""","""2""","""1""","""2""","""2""","""3""","""2""","""3""","""1""","""2""","""4""","""5""","""2""","""-1""","""-1""",65+ Male
2437,"""4""","""5""","""3""","""2""","""4""","""3""","""3""","""2""","""2""","""1""","""2""","""2""","""4""","""5""","""4""","""4""","""0""","""12""",50-64 Male
1282,"""2""","""11""","""3""","""4""","""4""","""4""","""2""","""3""","""2""","""2""","""3""","""3""","""2""","""2""","""2""","""2""","""0""","""8""",50-64 Male
957,"""4""","""4""","""-98""","""2""","""-98""","""2""","""2""","""1""","""3""","""1""","""-98""","""3""","""2""","""2""","""2""","""4""","""0""","""12""",18-29 Male
1420,"""2""","""1""","""3""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""1""","""6""",30-49 Male
655,"""4""","""11""","""4""","""4""","""2""","""2""","""1""","""3""","""2""","""1""","""4""","""1""","""2""","""2""","""5""","""2""","""0""","""8""",30-49 Female
285,"""4""","""36""","""6""","""2""","""2""","""4""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""5""","""5""","""1""","""2""","""6""",65+ Female
230,"""2""","""32""","""4""","""2""","""4""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""4""","""4""","""4""","""4""","""0""","""12""",18-29 Female
283,"""4""","""29""","""3""","""4""","""5""","""4""","""4""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""6""",30-49 Male
1430,"""2""","""37""","""4""","""4""","""3""","""4""","""2""","""2""","""2""","""3""","""4""","""2""","""4""","""5""","""4""","""1""","""0""","""12""",65+ Male
2231,"""2""","""1""","""97""","""3""","""2""","""3""","""3""","""2""","""3""","""2""","""2""","""4""","""4""","""4""","""5""","""2""","""0""","""12""",65+ Male
1786,"""2""","""-98""","""1""","""3""","""3""","""5""","""5""","""3""","""3""","""4""","""4""","""4""","""4""","""5""","""4""","""4""","""0""","""12""",50-64 Male
1708,"""2""","""4""","""3""","""2""","""2""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""4""","""4""","""4""","""4""","""1""","""1""",18-29 Male
1338,"""2""","""16""","""6""","""1""","""1""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""1""","""2""","""2""","""2""","""0""","""12""",65+ Male
1847,"""4""","""16""","""4""","""2""","""3""","""2""","""1""","""1""","""2""","""2""","""1""","""1""","""2""","""2""","""4""","""2""","""1""","""6""",50-64 Female
158,"""4""","""13""","""11""","""3""","""4""","""5""","""5""","""3""","""1""","""2""","""3""","""3""","""1""","""2""","""2""","""2""","""2""","""6""",65+ Male
1754,"""2""","""1""","""4""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""3""","""1""","""2""","""2""","""5""","""4""","""0""","""12""",50-64 Female
73,"""4""","""15""","""1""","""1""","""1""","""4""","""4""","""3""","""3""","""3""","""4""","""3""","""4""","""2""","""1""","""1""","""0""","""8""",30-49 Male
808,"""2""","""4""","""1""","""3""","""2""","""3""","""3""","""2""","""2""","""1""","""1""","""2""","""4""","""2""","""2""","""1""","""1""","""6""",30-49 Female
361,"""2""","""17""","""4""","""2""","""3""","""4""","""2""","""2""","""2""","""3""","""1""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Female
1543,"""4""","""1""","""-98""","""3""","""2""","""4""","""3""","""2""","""2""","""2""","""2""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Male
2549,"""2""","""-98""","""-98""","""2""","""2""","""1""","""2""","""2""","""2""","""3""","""2""","""1""","""2""","""4""","""2""","""1""","""-1""","""-1""",65+ Female
759,"""2""","""1""","""-99""","""2""","""2""","""4""","""2""","""3""","""1""","""3""","""3""","""2""","""1""","""2""","""1""","""4""","""0""","""12""",30-49 Female
1827,"""2""","""1""","""95""","""2""","""1""","""2""","""2""","""2""","""1""","""2""","""2""","""1""","""1""","""4""","""5""","""4""","""0""","""12""",65+ Female
1857,"""4""","""16""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""3""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",18-29 Male
731,"""5""","""1""","""97""","""2""","""1""","""2""","""2""","""1""","""2""","""1""","""3""","""2""","""2""","""2""","""2""","""4""","""1""","""1""",50-64 Male
1327,"""2""","""96""","""3""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""3""","""3""","""2""","""4""","""4""","""2""","""1""","""1""",18-29 Male
1295,"""2""","""13""","""1""","""5""","""2""","""3""","""3""","""2""","""2""","""4""","""3""","""1""","""2""","""2""","""2""","""1""","""0""","""12""",30-49 Male
953,"""5""","""13""","""1""","""3""","""3""","""2""","""2""","""3""","""4""","""3""","""3""","""2""","""4""","""5""","""5""","""4""","""0""","""12""",30-49 Male
1521,"""2""","""34""","""3""","""2""","""2""","""3""","""2""","""1""","""2""","""1""","""3""","""1""","""2""","""4""","""1""","""1""","""0""","""12""",50-64 Male
386,"""4""","""1""","""3""","""4""","""2""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",65+ Female
837,"""4""","""35""","""4""","""2""","""1""","""3""","""2""","""2""","""1""","""2""","""3""","""2""","""2""","""4""","""2""","""4""","""1""","""1""",18-29 Female
